,player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,full_name
7485,107500,Kenneth,Schmidt,R,,DEN,,,Kenneth Schmidt
7486,107501,Kent,Seton,R,1970-10-05,USA,,,Kent Seton
7487,107502,Kenzo,Ukon,R,,JPN,,,Kenzo Ukon
7488,107503,Kerman,Urresti,R,,CHI,,,Kerman Urresti
7489,107504,Kevin,Cahill,R,,USA,,,Kevin Cahill
7490,107505,Kevin,Cook,R,1957-01-21,USA,,,Kevin Cook
7491,107506,Kevin,Dykes,R,,GBR,,,Kevin Dykes
7492,107507,Kevin,Gillette,R,,USA,,,Kevin Gillette
7493,107508,Kevin,Lubbers,R,1963-03-10,USA,,,Kevin Lubbers
7494,107509,Kevin,Werwie,R,1968-08-30,USA,,,Kevin Werwie
7495,107510,Kgetil,Raaness,R,,NOR,,,Kgetil Raaness
7496,107511,Khaled,Baligh,R,1959-01-15,EGY,,,Khaled Baligh
7497,107512,Ki Ju,Chung,R,,KOR,,,Ki Ju Chung
7498,107513,Kile,Sherry,R,1983-12-29,USA,,,Kile Sherry
7499,107514,Kim,Andersson,R,,SWE,,,Kim Andersson
7500,107515,Kim,Forsythe,R,,USA,,,Kim Forsythe
7501,107516,Kimmo,Hurme,R,1970-05-20,FIN,,,Kimmo Hurme
7502,107517,Kinsei,Nakajima,R,,JPN,,,Kinsei Nakajima
7503,107518,Kiyoski,Tanabe,R,,JPN,,,Kiyoski Tanabe
7504,107519,Klaus,Bergstrom,R,,SWE,,,Klaus Bergstrom
7505,107520,Klaus,Gobel,R,,RSA,,,Klaus Gobel
7506,107521,Klaus,Oberparleiter,R,1962-10-06,AUT,,,Klaus Oberparleiter
7507,107522,Kobus,Botha,R,,RSA,,,Kobus Botha
7508,107523,Kobus,Visage,R,,RSA,,,Kobus Visage
7509,107524,Kodzo,Apeti,R,1967-11-09,TOG,,,Kodzo Apeti
7510,107525,Koen,Geenen,R,,BEL,,,Koen Geenen
7511,107526,Konrad,Schmid,R,1966-05-02,GER,,,Konrad Schmid
7512,107527,Konstantin,Pugayev,R,1955-06-27,RUS,196.0,,Konstantin Pugayev
7513,107528,Kosta,Denchev,R,,BUL,,,Kosta Denchev
7514,107529,Kouichi,Sayama,R,1961-06-21,JPN,,,Kouichi Sayama
7515,107530,Krisztian,Keresztes,R,1971-03-28,HUN,,,Krisztian Keresztes
7516,107531,Kurt,Lechner,R,1959-02-14,AUT,,,Kurt Lechner
7517,107532,Kurt,Robinson,R,1966-03-01,AUS,,,Kurt Robinson
7518,107533,Kurt,Streeter,R,1966-11-27,USA,,,Kurt Streeter
7519,107534,Kush,Bhardwaj,R,1963-12-01,KEN,,,Kush Bhardwaj
7520,107535,Kuyoshi,Ueda,R,,JPN,,,Kuyoshi Ueda
7521,107536,Kwassie,Van Der Merwe,R,,RSA,,,Kwassie Van Der Merwe
7522,107537,Kyrian,Nwokedi,R,1969-12-27,NGR,,,Kyrian Nwokedi
7523,107538,Ladislav,Travnicek,R,,RUS,,,Ladislav Travnicek
7524,107539,Lamar,Morris,R,,USA,,,Lamar Morris
7525,107540,Laneal,Vaughn,R,,USA,,,Laneal Vaughn
7526,107541,Larry,Collins,R,,USA,,,Larry Collins
7527,107542,Larry,Katz,R,,USA,,,Larry Katz
7528,107543,Larry,King,R,,USA,,,Larry King
7529,107544,Larry,Loeb,R,1952-09-27,USA,,,Larry Loeb
7530,107545,Lars Eric,Gruner,R,,GER,,,Lars Eric Gruner
7531,107546,Lars,Ewaldsen,R,,GER,,,Lars Ewaldsen
7532,107547,Lars,Lampe,R,1972-04-23,GER,,,Lars Lampe
7533,107548,Lars,Malmgren,R,,SWE,,,Lars Malmgren
7534,107549,Lars,Samuelson,R,,SWE,,,Lars Samuelson
7535,107550,Lasse,Mannisto,R,,FIN,,,Lasse Mannisto
7536,107551,Laszlo,Vago,R,,HUN,,,Laszlo Vago
7537,107552,Laurent,Bram,R,1984-03-31,LUX,,Q6501053,Laurent Bram
7538,107553,Laurent,Gabail,U,,FRA,,,Laurent Gabail
7539,107554,Laurent,Guersan,R,1968-05-23,FRA,,,Laurent Guersan
7540,107555,Laurent,Rizzo,R,1965-05-02,FRA,,,Laurent Rizzo
7541,107556,Laurentio,Bucur,R,,ROU,,,Laurentio Bucur
7542,107557,Lawrence,Hall,R,,AUS,,,Lawrence Hall
7543,107558,Leandro,Almeida,R,,BRA,,,Leandro Almeida
7544,107559,Leandro,Festino,R,1976-01-28,ARG,,,Leandro Festino
7545,107560,Leeh,Bienkowski,R,1964-08-20,POL,,,Leeh Bienkowski
7546,107561,Leif,Johansson,R,1952-01-01,SWE,,Q5886970,Leif Johansson
7547,107562,Lennart,Jonason,R,1971-10-19,SWE,,,Lennart Jonason
7548,107563,Leon,Naude,R,1954-10-26,RSA,,,Leon Naude
7549,107564,Leonardo,Pacchiarotti,R,1969-06-06,ITA,,,Leonardo Pacchiarotti
7550,107565,Leopoldino,Pupo,R,1958-10-25,BRA,,,Leopoldino Pupo
7551,107566,Levente,Baratosi,R,1971-06-07,HUN,,,Levente Baratosi
7552,107567,Levente,Nandori,R,1969-02-25,HUN,,,Levente Nandori
7553,107568,Lew,Norgarb,R,,RSA,,,Lew Norgarb
7554,107569,Li Wu,Zhang,R,,CHN,,,Li Wu Zhang
7555,107570,Liberal,Tome,R,1956-02-03,POR,,,Liberal Tome
7556,107571,Lindsay,Rawstorne,R,,FRA,,,Lindsay Rawstorne
7557,107572,Lior,Rusinek,R,,USA,,,Lior Rusinek
7558,107573,Lior,Zimmerman,R,1973-09-20,ISR,,,Lior Zimmerman
7559,107574,Liviu,Mancas,R,,ROU,,,Liviu Mancas
7560,107575,Long,Phan,R,1972-01-01,USA,,,Long Phan
7561,107576,Loren,Peters,R,1974-12-11,USA,,,Loren Peters
7562,107577,Lorenzo,Soriano,R,,ARG,,,Lorenzo Soriano
7563,107578,Lorne,Goldberg,R,,CAN,,,Lorne Goldberg
7564,107579,Louis,Heyl,R,,RSA,,,Louis Heyl
7565,107580,Louis,Segbeaya,R,,TOG,,,Louis Segbeaya
7566,107581,Luca,Dangelo,R,,ITA,,,Luca Dangelo
7567,107582,Luca,Gasparini,R,1964-02-03,ITA,,,Luca Gasparini
7568,107583,Lucian,Sosnowski,R,1957-11-12,RSA,,,Lucian Sosnowski
7569,107584,Luciano,Dandrea,R,,BRA,,,Luciano Dandrea
7570,107585,Lucio,Pontoni,R,1973-02-01,ARG,,,Lucio Pontoni
7571,107586,Lui,Pang,R,1969-11-21,HKG,,,Lui Pang
7572,107587,Luis,Motivar,R,,COL,,,Luis Motivar
7573,107588,Luis,Zuleta,R,,ECU,,,Luis Zuleta
7574,107589,Luis,Andreotti,R,1969-01-23,ARG,,,Luis Andreotti
7575,107590,Luis,Borfiga,R,1954-10-29,MON,,,Luis Borfiga
7576,107591,Luis,Bruguera,R,,ESP,,,Luis Bruguera
7577,107592,Luis Carlos,Enck,R,1956-02-17,BRA,,,Luis Carlos Enck
7578,107593,Luis,Castro Malaga,R,,ESP,,,Luis Castro Malaga
7579,107594,Luis,Chacon,R,,COL,,,Luis Chacon
7580,107595,Luis,Filipe Silva,R,1954-06-06,POR,,,Luis Filipe Silva
7581,107596,Luis,Largacha,R,1970-07-26,COL,,,Luis Largacha
7582,107597,Luis,Nascimento,R,,BRA,,,Luis Nascimento
7583,107598,Luis,Perez,R,,MEX,,,Luis Perez
7584,107599,Luis,Riba,R,,ESP,,,Luis Riba
7585,107600,Luis,Ruette,R,1969-07-02,BRA,,,Luis Ruette
7586,107601,Luis,Sanchis,R,,ESP,,,Luis Sanchis
7587,107602,Luis,Tadeu,R,,BRA,,,Luis Tadeu
7588,107603,Luis,Valdez,R,,ARG,,,Luis Valdez
7589,107604,Luis,Varela,R,,ARG,,,Luis Varela
7590,107605,Luiz,Muller,R,1961-10-21,BRA,,,Luiz Muller
7591,107606,Lukas,Hovorka,R,,CZE,,,Lukas Hovorka
7592,107607,Lukas,Thomas,R,1973-01-20,CZE,,,Lukas Thomas
7593,107608,Luke,Leighton,R,1968-02-07,AUS,,,Luke Leighton
7594,107609,Lutz,Mieschke,R,,GER,,,Lutz Mieschke
7595,107610,Ly,Thierno,R,,SEN,,,Ly Thierno
7596,107611,Lyuben,Petrov,R,1951-12-14,BUL,,Q12285433,Lyuben Petrov
7597,107612,M,Arenzon,R,,BRA,,,M Arenzon
7598,107613,M,Castigliano,R,,ITA,,,M Castigliano
7599,107614,M,Harner,R,,USA,,,M Harner
7600,107615,Maarten,Koopman,R,,NED,,,Maarten Koopman
7601,107616,Maciej,Koska,R,,POL,,,Maciej Koska
7602,107617,Magnus,Nilsson,R,1970-05-15,SWE,,,Magnus Nilsson
7603,107618,Malcolm,Elley,R,,NZL,,,Malcolm Elley
7604,107619,Malte,Masuth,R,,GER,,,Malte Masuth
7605,107620,Manuel,Bonati,R,,ITA,,,Manuel Bonati
7606,107621,Manuel,Diaz,R,1953-03-16,USA,,,Manuel Diaz
7607,107622,Manuel,Faure,R,,SUI,,,Manuel Faure
7608,107623,Manuel,Gasbarri,R,1972-03-07,ITA,,,Manuel Gasbarri
7609,107624,Manuel,Moure,R,,ESP,,,Manuel Moure
7610,107625,Manuel,Nicolae,R,,ROU,,,Manuel Nicolae
7611,107626,Manuel,Rodriguez,R,,CHI,,,Manuel Rodriguez
7612,107627,Manuel,Ruiz,R,,MEX,,,Manuel Ruiz
7613,107628,Manuel,Sousa,R,1958-05-17,POR,,,Manuel Sousa
7614,107629,Manuel,Tolentino,R,1966-03-27,PHI,,Q6751061,Manuel Tolentino
7615,107630,Marc,Albert,R,1960-06-14,NED,,,Marc Albert
7616,107631,Marc,Becker,R,,GER,,,Marc Becker
7617,107632,Marc,Coseo,R,,USA,,,Marc Coseo
7618,107633,Marc,Krippendorf,R,1964-01-26,SUI,,,Marc Krippendorf
7619,107634,Marc,Rothchild,R,,USA,,,Marc Rothchild
7620,107635,Marc,Urbainczyk,R,,USA,,,Marc Urbainczyk
7621,107636,Marc,Van Eekeren,R,1967-10-12,NED,,,Marc Van Eekeren
7622,107637,Marcel,Reuter,R,,NED,,,Marcel Reuter
7623,107638,Marcel,Schuler,R,,SUI,,,Marcel Schuler
7624,107639,Marcel,Van Der Merwe,R,,RSA,,,Marcel Van Der Merwe
7625,107640,Marcello,Bassanelli,L,1965-02-14,ITA,,,Marcello Bassanelli
7626,107641,Marcelo,Cesana,R,1975-04-01,BRA,,,Marcelo Cesana
7627,107642,Marcelo,Cubas,R,,ARG,,,Marcelo Cubas
7628,107643,Marcelo,Ferlin,R,,BRA,,,Marcelo Ferlin
7629,107644,Marcelo,Giaverini,R,1964-06-24,CHI,,,Marcelo Giaverini
7630,107645,Marcelo,Grassi,R,,ITA,,,Marcelo Grassi
7631,107646,Marcelo,Morrelli,R,,ARG,,,Marcelo Morrelli
7632,107647,Marcelo,Pacheco,R,,ESP,,,Marcelo Pacheco
7633,107648,Marco,Martin,R,,ARG,,,Marco Martin
7634,107649,Marco,Alciati,R,1961-12-15,ITA,,,Marco Alciati
7635,107650,Marco,Azevedo,R,,BRA,,,Marco Azevedo
7636,107651,Marco,Bellini,R,1961-07-31,ITA,,,Marco Bellini
7637,107652,Marco,Bobzin,R,,BRA,,,Marco Bobzin
7638,107653,Marco,Cacopardo,R,,USA,,,Marco Cacopardo
7639,107654,Marco,Consolini,R,,ITA,,,Marco Consolini
7640,107655,Marco,Ferrari,R,,ITA,,,Marco Ferrari
7641,107656,Marco,Gualdi,U,1981-11-26,ITA,,,Marco Gualdi
7642,107657,Marco,Gudino,R,1972-02-23,ECU,,,Marco Gudino
7643,107658,Marco,Meeldijk,R,,NED,,,Marco Meeldijk
7644,107659,Marco,Mencaglia,R,,ITA,,,Marco Mencaglia
7645,107660,Marco,Morales,R,1963-03-03,CHI,,,Marco Morales
7646,107661,Marco,Saliola,R,1969-11-18,BRA,,,Marco Saliola
7647,107662,Marco,Seruca,R,1967-01-18,POR,,,Marco Seruca
7648,107663,Marcos,Fernandes,R,1965-02-08,BRA,,,Marcos Fernandes
7649,107664,Marcos,Garzo,R,,ESP,,,Marcos Garzo
7650,107665,Marcos,Leite,R,,BRA,,,Marcos Leite
7651,107666,Marcus,Ekstrand,R,,SWE,,,Marcus Ekstrand
7652,107667,Marcus,Smith,R,,AUS,,,Marcus Smith
7653,107668,Marek,Miskolci,R,1970-10-27,CZE,,,Marek Miskolci
7654,107669,Marian,Laudin,R,,NED,,,Marian Laudin
7655,107670,Mariano,Pettigrosso,U,1980-02-01,ARG,,,Mariano Pettigrosso
7656,107671,Mariano,Vantini,R,1964-07-20,ITA,,,Mariano Vantini
7657,107672,Mario,Calautti,R,1962-10-12,ITA,,,Mario Calautti
7658,107673,Mario,Cleto,R,1972-03-26,BRA,,,Mario Cleto
7659,107674,Mario,Comanescu,R,,ROU,,,Mario Comanescu
7660,107675,Mario,Mertens,R,1972-08-09,BEL,,,Mario Mertens
7661,107676,Mario,Naturalli,R,,ITA,,,Mario Naturalli
7662,107677,Mario,Piuk,R,,ITA,,,Mario Piuk
7663,107678,Marius,Masencamp,R,1966-09-06,RSA,,Q83202456,Marius Masencamp
7664,107679,Mark,Farren,R,,USA,,,Mark Farren
7665,107680,Mark,Bailey,R,1963-03-09,HKG,,,Mark Bailey
7666,107681,Mark,Bertalli,R,,AUS,,,Mark Bertalli
7667,107682,Mark,Billone,R,1967-06-27,USA,,,Mark Billone
7668,107683,Mark,Brandenburg,R,,USA,,,Mark Brandenburg
7669,107684,Mark,Andrews,R,,USA,,,Mark Andrews
7670,107685,Mark,Erasmus,R,,RSA,,,Mark Erasmus
7671,107686,Mark,Fairchilds,R,,USA,,,Mark Fairchilds
7672,107687,Mark,Friedman,R,,USA,,,Mark Friedman
7673,107688,Mark,Greenan,R,1966-06-30,CAN,,,Mark Greenan
7674,107689,Mark,Gurr,R,1966-02-18,ZIM,,Q6767844,Mark Gurr
7675,107690,Mark,Hardy,R,,USA,,,Mark Hardy
7676,107691,Mark,Hartnett,L,,AUS,,,Mark Hartnett
7677,107692,Mark,Heather,R,,AUS,,,Mark Heather
7678,107693,Mark,Holland,R,,GBR,,,Mark Holland
7679,107694,Mark,Hopkins,R,1969-08-27,AUS,,,Mark Hopkins
7680,107695,Mark,Hosking,R,,USA,,,Mark Hosking
7681,107696,Mark,Jeffrey,R,1967-03-29,AUS,,,Mark Jeffrey
7682,107697,Mark,Johnson,R,1966-06-07,RSA,,,Mark Johnson
7683,107698,Mark,Leschly,R,1968-09-15,DEN,,,Mark Leschly
7684,107699,Mark,Lewis,R,1961-05-27,NZL,,,Mark Lewis
7685,107700,Mark,Long,R,,NZL,,,Mark Long
7686,107701,Mark,Mckee,R,,AUS,,,Mark Mckee
7687,107702,Mark,Riley,R,,USA,,,Mark Riley
7688,107703,Mark,Scribner,R,,USA,,,Mark Scribner
7689,107704,Mark,Shires,R,,USA,,,Mark Shires
7690,107705,Mark,Spearman,R,,USA,,,Mark Spearman
7691,107706,Mark,Wagner,R,1961-06-20,USA,,,Mark Wagner
7692,107707,Mark,Wilder,R,,USA,,,Mark Wilder
7693,107708,Marko,Srdanovic,R,,CRO,,,Marko Srdanovic
7694,107709,Markus,Hintermeier,R,1968-03-31,GER,,,Markus Hintermeier
7695,107710,Markus,Nacke,R,1974-01-11,GER,,,Markus Nacke
7696,107711,Markus,Nagel,R,,GER,,,Markus Nagel
7697,107712,Markus,Neuhausen,R,1968-03-13,GER,,,Markus Neuhausen
7698,107713,Markus,Pfannkuchen,R,1972-02-24,GER,,,Markus Pfannkuchen
7699,107714,Martin,Dionne,R,1971-11-15,CAN,,,Martin Dionne
7700,107715,Martin,Dyotte,R,1963-07-21,CAN,,,Martin Dyotte
7701,107716,Martin,Errecalde,R,,ARG,,,Martin Errecalde
7702,107717,Martin,Koek,R,,NED,,,Martin Koek
7703,107718,Martin,Krulis,R,,SUI,,,Martin Krulis
7704,107719,Martin,Lorenzoni,R,,ITA,,,Martin Lorenzoni
7705,107720,Martin,Sjoqvist,R,,SWE,,,Martin Sjoqvist
7706,107721,Martin,Valenti,R,,ESP,,,Martin Valenti
7707,107722,Marty,Hennessey,R,,USA,,,Marty Hennessey
7708,107723,Marzio,Miloro,R,1961-09-02,ITA,,,Marzio Miloro
7709,107724,Masaru,Suishu,R,1956-06-16,JPN,,,Masaru Suishu
7710,107725,Masayoshi,Takeyari,R,1963-07-30,JPN,,,Masayoshi Takeyari
7711,107726,Massimiliano,Botta,R,1965-05-18,ITA,,,Massimiliano Botta
7712,107727,Massimiliano,Troiani,R,1965-02-12,ITA,,,Massimiliano Troiani
7713,107728,Massimo,Di Domenico,R,1945-12-15,ITA,,Q56706783,Massimo Di Domenico
7714,107729,Massimo,Rivaroli,R,,ITA,,,Massimo Rivaroli
7715,107730,Matias,Carlstein,R,,SWE,,,Matias Carlstein
7716,107731,Matias,Marin,U,,ARG,,,Matias Marin
7717,107732,Mats,Ljungman,R,,SWE,,,Mats Ljungman
7718,107733,Mats,Oleen,R,,SWE,,,Mats Oleen
7719,107734,Mats,Sandstrom,R,1965-07-22,SWE,,,Mats Sandstrom
7720,107735,Matt,Brown,U,,GBR,,,Matt Brown
7721,107736,Matt,Grace,R,,USA,,,Matt Grace
7722,107737,Matt,Hewitt,R,,USA,,,Matt Hewitt
7723,107738,Matt,Wooldridge,R,,USA,,,Matt Wooldridge
7724,107739,Matt,Zisette,R,1969-04-25,USA,,,Matt Zisette
7725,107740,Matthew,Akman,R,1967-02-24,CAN,,,Matthew Akman
7726,107741,Matthew,Macmahon,R,1972-08-22,AUS,,,Matthew Macmahon
7727,107742,Matthias,Frisk,R,,SWE,,,Matthias Frisk
7728,107743,Matthias,Wellermann,U,,GER,,,Matthias Wellermann
7729,107744,Matti,Timonen,R,1953-10-10,FIN,,,Matti Timonen
7730,107745,Mattias,Mander,R,,GER,,,Mattias Mander
7731,107746,Mattias,Rohlin,R,,SWE,,,Mattias Rohlin
7732,107747,Mattias,Sundberg,R,,SWE,,,Mattias Sundberg
7733,107748,Mauriceo,Yoma,R,,ARG,,,Mauriceo Yoma
7734,107749,Mauricio,Achondo,R,,CHI,,,Mauricio Achondo
7735,107750,Mauricio,Aquino,R,1968-03-31,BRA,,,Mauricio Aquino
7736,107751,Mauricio,Behar,R,,COL,,,Mauricio Behar
7737,107752,Mauricio,Daza,R,,BRA,,,Mauricio Daza
7738,107753,Mauricio,Lederman,R,1966-09-30,COL,,,Mauricio Lederman
7739,107754,Mauricio,Pocco,R,,COL,,,Mauricio Pocco
7740,107755,Mauricio,Silva,R,,BRA,,,Mauricio Silva
7741,107756,Maurizio,Bonaiti,R,,ITA,,,Maurizio Bonaiti
7742,107757,Mauro,Elia,R,1966-12-27,ITA,,,Mauro Elia
7743,107758,Max,Bates,R,1950-05-28,AUS,,,Max Bates
7744,107759,Max,Pettman,R,,AUS,,,Max Pettman
7745,107760,Max,Senior,R,,AUS,,,Max Senior
7746,107761,Max,Wunschig,R,1950-04-04,GER,,Q24263723,Max Wunschig
7747,107762,Maxsy,Jimenez,R,1973-06-13,VEN,,,Maxsy Jimenez
7748,107763,Mbioka,Douat,R,,CAF,,,Mbioka Douat
7749,107764,Mehdi,Benyebka,R,1969-09-26,ALG,,,Mehdi Benyebka
7750,107765,Menashe,Tzur,R,1966-04-15,ISR,,,Menashe Tzur
7751,107766,Menashe,Zur,R,,ISR,,,Menashe Zur
7752,107767,Mert,Ertunga,R,1967-06-16,TUR,,,Mert Ertunga
7753,107768,Michael,Burgener,R,1949-06-01,SUI,,Q22003511,Michael Burgener
7754,107769,Michael,Feldbausch,R,1967-07-08,GER,,,Michael Feldbausch
7755,107770,Michael,Franchi,R,,USA,,,Michael Franchi
7756,107771,Michael,Hammett,R,,USA,,,Michael Hammett
7757,107772,Michael,Hegarty,R,,AUS,,,Michael Hegarty
7758,107773,Michael,Karbacher,R,,GER,,,Michael Karbacher
7759,107774,Michael,Katz,R,,FRA,,,Michael Katz
7760,107775,Michael,Kocher,R,,GER,,,Michael Kocher
7761,107776,Michael,Kupferschmid,R,1967-04-25,GER,,,Michael Kupferschmid
7762,107777,Michael,Morrison,R,,USA,170.0,,Michael Morrison
7763,107778,Michael,Nugent,R,1967-05-19,IRL,,,Michael Nugent
7764,107779,Michael,Penman,R,,RSA,,,Michael Penman
7765,107780,Mike,Phillips,R,1954-04-15,AUS,,,Mike Phillips
7766,107781,Michael,Pumpr,R,,CZE,,,Michael Pumpr
7767,107782,Michael,Rice,R,,RSA,,,Michael Rice
7768,107783,Michael,Roberts,R,1970-09-29,USA,,,Michael Roberts
7769,107784,Michael,Sistek,R,,CZE,,,Michael Sistek
7770,107785,Michael,Staniak,U,1982-02-11,AUS,,,Michael Staniak
7771,107786,Michael,Stump,R,1972-05-04,GER,,,Michael Stump
7772,107787,Michael,Zoricich,R,1972-03-07,NZL,,,Michael Zoricich
7773,107788,Michal,Ach,R,,NED,,,Michal Ach
7774,107789,Michal,Domanski,R,,POL,,,Michal Domanski
7775,107790,Michal,Jordan,R,,POL,,,Michal Jordan
7776,107791,Michal,Lewandowski,L,,POL,,,Michal Lewandowski
7777,107792,Michal,Vesely,R,,CZE,,,Michal Vesely
7778,107793,Michel,Galey,R,,FRA,,,Michel Galey
7779,107794,Michel,Lunesu,R,,FRA,,,Michel Lunesu
7780,107795,Michiel,Zegveld,R,,NED,,,Michiel Zegveld
7781,107796,Miecyslav,Rybarczyk,R,,POL,,,Miecyslav Rybarczyk
7782,107797,Miguel,Kelbert,R,1970-08-06,BRA,,,Miguel Kelbert
7783,107798,Miguel,Merz,R,1967-06-09,ESA,,Q83784486,Miguel Merz
7784,107799,Miguel,Olvera,R,1938-11-14,ECU,,Q924716,Miguel Olvera
7785,107800,Miguel,Puig,R,,ESP,,,Miguel Puig
7786,107801,Miguel,Jimenez,R,,CHI,,,Miguel Jimenez
7787,107802,Miguel,Varella,R,,MEX,,,Miguel Varella
7788,107803,Miguel,Soares,R,1957-07-29,POR,,,Miguel Soares
7789,107804,Mihai,Vanta,R,1966-01-25,ROU,,,Mihai Vanta
7790,107805,Mika,Niemi,R,1966-06-02,FIN,,,Mika Niemi
7791,107806,Mike,Chwalek,R,,USA,,,Mike Chwalek
7792,107807,Mike,Fedderly,R,1959-07-31,USA,,,Mike Fedderly
7793,107808,Mike,Freer,R,,RSA,,,Mike Freer
7794,107809,Mike,Harrington,R,,USA,,,Mike Harrington
7795,107810,Mike,Kreiss,R,,USA,,,Mike Kreiss
7796,107811,Mike,Lynch,R,,AUS,,,Mike Lynch
7797,107812,Mike,Nissley,R,,USA,,,Mike Nissley
7798,107813,Mike,Oosterveen,R,1968-12-21,NED,,,Mike Oosterveen
7799,107814,Mike,Sassano,R,,USA,,,Mike Sassano
7800,107815,Mike,Styles,R,1951-09-27,RSA,,,Mike Styles
7801,107816,Mike,Van Den Berg,R,,NED,,,Mike Van Den Berg
7802,107817,Milan,Turkovic,R,1978-04-04,SVK,,,Milan Turkovic
7803,107818,Miles,Walker,R,1961-07-24,USA,,,Miles Walker
7804,107819,Minoru,Ueda,R,1957-06-22,JPN,,,Minoru Ueda
7805,107820,Mitch,Nichols,R,,USA,,,Mitch Nichols
7806,107821,Mitch,Perkins,R,,CAN,,,Mitch Perkins
7807,107822,Mitchell,Bridge,R,1963-12-24,USA,,,Mitchell Bridge
7808,107823,Mitsuru,Motoi,R,1941-08-29,JPN,,,Mitsuru Motoi
7809,107824,Mohamed,Dlimi,R,1959-10-23,MAR,,,Mohamed Dlimi
7810,107825,Mohammad Hossein,Akbari,R,,IRI,,,Mohammad Hossein Akbari
7811,107826,Mohammed,Khalid,R,1966-09-06,PAK,,,Mohammed Khalid
7812,107827,Moncef,Zehar,R,1968-02-18,ALG,,,Moncef Zehar
7813,107828,Morees,Dubruyn,R,,RSA,,,Morees Dubruyn
7814,107829,Morten,Ronneberg,R,1964-09-09,NOR,,Q63986082,Morten Ronneberg
7815,107830,Munawar,Iqbal,R,1948-02-27,PAK,,Q6935619,Munawar Iqbal
7816,107831,Murray,Garrott,R,,USA,,,Murray Garrott
7817,107832,Murri,Ajibade,R,,NGR,,,Murri Ajibade
7818,107833,Mushaf,Zia,R,1965-01-23,PAK,,,Mushaf Zia
7819,107834,Muyiwa,Akinniyi,R,,NGR,,,Muyiwa Akinniyi
7820,107835,N,Raghuveer,R,,IND,,,N Raghuveer
7821,107836,Na,Klay,R,,USA,,,Na Klay
7822,107837,Na,Sulistyono,R,1964-11-27,INA,,Q100988130,Na Sulistyono
7823,107838,Nael,Zaki,R,1955-06-01,EGY,,,Nael Zaki
7824,107839,Nanad,Ilekovlc,R,,YUG,,,Nanad Ilekovlc
7825,107840,Nandan,Bal,R,1959-09-01,IND,,Q99254347,Nandan Bal
7826,107841,Naomi,Uemura,R,,JPN,,,Naomi Uemura
7827,107842,Narc,Rodrigues,R,1969-06-29,BRA,,,Narc Rodrigues
7828,107843,Narender,Nath,R,,IND,,,Narender Nath
7829,107844,Neal,Stapp,R,,USA,,,Neal Stapp
7830,107845,Necvet,Demir,R,1961-11-02,TUR,,,Necvet Demir
7831,107846,Ned,Eames,R,,USA,,,Ned Eames
7832,107847,Neil,Prickett,R,1969-12-01,AUS,,,Neil Prickett
7833,107848,Nelson,Banes,R,,USA,,,Nelson Banes
7834,107849,Neville,Olivier,R,,RSA,,,Neville Olivier
7835,107850,Nial,Brash,R,1957-03-25,USA,,,Nial Brash
7836,107851,Nicholas,Sido,R,,FRA,,,Nicholas Sido
7837,107852,Nick,Badenhorst,R,,RSA,,,Nick Badenhorst
7838,107853,Nick,Barone,R,,USA,,,Nick Barone
7839,107854,Nick,Jones,R,,GBR,,,Nick Jones
7840,107855,Nick,Mohtadi,R,,CAN,,,Nick Mohtadi
7841,107856,Nick,Papac,L,1991-10-08,USA,,,Nick Papac
7842,107857,Nickolas,Galatianos,R,,GRE,,,Nickolas Galatianos
7843,107858,Nicky,Crawley,U,,GBR,,,Nicky Crawley
7844,107859,Nicola,Canessa,R,,ITA,,,Nicola Canessa
7845,107860,Nicolas,Copin,R,,FRA,,,Nicolas Copin
7846,107861,Nicolas,Romero,R,1969-12-05,ESP,,,Nicolas Romero
7847,107862,Nigel,Orourke,R,1958-10-07,CAN,,,Nigel Orourke
7848,107863,Niki,Patzak,R,1973-05-28,AUT,,,Niki Patzak
7849,107864,Nobuya,Tamura,R,1951-11-06,JPN,,,Nobuya Tamura
7850,107865,Noel,Callaghan,R,,AUS,,,Noel Callaghan
7851,107866,Noel,Freitas,R,1956-12-22,BRA,,,Noel Freitas
7852,107867,Noel,Jensen,R,1956-02-02,AUS,,,Noel Jensen
7853,107868,Norbert,Odour,R,1964-04-30,KEN,,,Norbert Odour
7854,107869,Norberto,Mantinan,R,1969-04-24,MEX,,,Norberto Mantinan
7855,107870,Nortay,Dowuona,R,1967-04-29,NGR,,,Nortay Dowuona
7856,107871,Nunil,Velasco,R,,COL,,,Nunil Velasco
7857,107872,Nunna,Bhanumurthy,R,,IND,,,Nunna Bhanumurthy
7858,107873,Nuno,Mota,R,1968-06-09,POR,,,Nuno Mota
7859,107874,Nuno,Veiga,R,1971-03-02,POR,,,Nuno Veiga
7860,107875,Octavio,Martinez,R,,MEX,,,Octavio Martinez
7861,107876,Odair,Santos,R,1974-07-15,BRA,,,Odair Santos
7862,107877,Oded,Yaacov,R,,ISR,,,Oded Yaacov
7863,107878,Ogi,Mitra,R,,USA,,,Ogi Mitra
7864,107879,Okkie,Kellerman,R,,RSA,,,Okkie Kellerman
7865,107880,Ola,Hellgren,R,1959-05-01,SWE,,,Ola Hellgren
7866,107881,Olas,Stenberg,R,,SWE,,,Olas Stenberg
7867,107882,Olayiwola,Ogundrinde,R,,NGR,,,Olayiwola Ogundrinde
